id,summary,content,steps,notes,status
dich_vu__ans_285,Lỗi thanh toán Nạp thẻ VinaID bị treo,"Trong trường hợp thanh toán Nạp thẻ VinaID bị trừ tiền nhưng báo lỗi, Quý khách vui lòng không thực hiện lại ngay lập tức để tránh bị trừ tiền 2 lần. Hãy chờ khoảng 15 phút hoặc liên hệ 18001091 để kiểm tra trạng thái.",,,active
dich_vu__ans_286,Dịch vụ Nạp thẻ VinaID hỗ trợ nguồn tiền nào?,"Dịch vụ Nạp thẻ VinaID trên VNPT Money thường hỗ trợ thanh toán qua Ví điện tử, Mobile Money và Tài khoản ngân hàng liên kết. Tùy vào chính sách từng thời điểm, một số nguồn tiền có thể bị giới hạn, Quý khách vui lòng kiểm tra tại màn hình thanh toán.",,,active
dich_vu__ans_287,Hướng dẫn sử dụng dịch vụ Học mãi,"Để sử dụng dịch vụ Học mãi, Quý khách truy cập vào ứng dụng VNPT Money, tìm kiếm từ khóa 'Học mãi' tại thanh tìm kiếm. Sau đó làm theo các bước hướng dẫn trên màn hình để thực hiện giao dịch.",,,active
dich_vu__ans_288,Kiểm tra lịch sử giao dịch Học mãi,"Quý khách có thể xem lại chi tiết các giao dịch Học mãi đã thực hiện bằng cách vào mục 'Lịch sử' tại màn hình chính, sử dụng bộ lọc thời gian để tìm kiếm nhanh chóng.",,,active
dich_vu__ans_289,Lỗi thanh toán Học mãi bị treo,"Trong trường hợp thanh toán Học mãi bị trừ tiền nhưng báo lỗi, Quý khách vui lòng không thực hiện lại ngay lập tức để tránh bị trừ tiền 2 lần. Hãy chờ khoảng 15 phút hoặc liên hệ 18001091 để kiểm tra trạng thái.",,,active
dich_vu__ans_290,Dịch vụ Học mãi hỗ trợ nguồn tiền nào?,"Dịch vụ Học mãi trên VNPT Money thường hỗ trợ thanh toán qua Ví điện tử, Mobile Money và Tài khoản ngân hàng liên kết. Tùy vào chính sách từng thời điểm, một số nguồn tiền có thể bị giới hạn, Quý khách vui lòng kiểm tra tại màn hình thanh toán.",,,active
dich_vu__ans_291,Hướng dẫn sử dụng dịch vụ Thu phí ĐH - CĐ,"Để sử dụng dịch vụ Thu phí ĐH - CĐ, Quý khách truy cập vào ứng dụng VNPT Money, tìm kiếm từ khóa 'Thu phí ĐH - CĐ' tại thanh tìm kiếm. Sau đó làm theo các bước hướng dẫn trên màn hình để thực hiện giao dịch.",,,active
dich_vu__ans_292,Kiểm tra lịch sử giao dịch Thu phí ĐH - CĐ,"Quý khách có thể xem lại chi tiết các giao dịch Thu phí ĐH - CĐ đã thực hiện bằng cách vào mục 'Lịch sử' tại màn hình chính, sử dụng bộ lọc thời gian để tìm kiếm nhanh chóng.",,,active
dich_vu__ans_293,Lỗi thanh toán Thu phí ĐH - CĐ bị treo,"Trong trường hợp thanh toán Thu phí ĐH - CĐ bị trừ tiền nhưng báo lỗi, Quý khách vui lòng không thực hiện lại ngay lập tức để tránh bị trừ tiền 2 lần. Hãy chờ khoảng 15 phút hoặc liên hệ 18001091 để kiểm tra trạng thái.",,,active
dich_vu__ans_294,Dịch vụ Thu phí ĐH - CĐ hỗ trợ nguồn tiền nào?,"Dịch vụ Thu phí ĐH - CĐ trên VNPT Money thường hỗ trợ thanh toán qua Ví điện tử, Mobile Money và Tài khoản ngân hàng liên kết. Tùy vào chính sách từng thời điểm, một số nguồn tiền có thể bị giới hạn, Quý khách vui lòng kiểm tra tại màn hình thanh toán.",,,active
dich_vu__ans_295,Hướng dẫn sử dụng dịch vụ Nộp phí xét tuyển Đại học,"Để sử dụng dịch vụ Nộp phí xét tuyển Đại học, Quý khách truy cập vào ứng dụng VNPT Money, tìm kiếm từ khóa 'Nộp phí xét tuyển Đại học' tại thanh tìm kiếm. Sau đó làm theo các bước hướng dẫn trên màn hình để thực hiện giao dịch.",,,active
dich_vu__ans_296,Kiểm tra lịch sử giao dịch Nộp phí xét tuyển Đại học,"Quý khách có thể xem lại chi tiết các giao dịch Nộp phí xét tuyển Đại học đã thực hiện bằng cách vào mục 'Lịch sử' tại màn hình chính, sử dụng bộ lọc thời gian để tìm kiếm nhanh chóng.",,,active
dich_vu__ans_297,Lỗi thanh toán Nộp phí xét tuyển Đại học bị treo,"Trong trường hợp thanh toán Nộp phí xét tuyển Đại học bị trừ tiền nhưng báo lỗi, Quý khách vui lòng không thực hiện lại ngay lập tức để tránh bị trừ tiền 2 lần. Hãy chờ khoảng 15 phút hoặc liên hệ 18001091 để kiểm tra trạng thái.",,,active
dich_vu__ans_298,Dịch vụ Nộp phí xét tuyển Đại học hỗ trợ nguồn tiền nào?,"Dịch vụ Nộp phí xét tuyển Đại học trên VNPT Money thường hỗ trợ thanh toán qua Ví điện tử, Mobile Money và Tài khoản ngân hàng liên kết. Tùy vào chính sách từng thời điểm, một số nguồn tiền có thể bị giới hạn, Quý khách vui lòng kiểm tra tại màn hình thanh toán.",,,active
dich_vu__ans_299,Hướng dẫn đóng học phí VnEdu,"1. Chọn 'Học phí VnEdu'.
2. Nhập Mã học sinh hoặc Số hồ sơ (do nhà trường cung cấp).
3. Hệ thống hiển thị các khoản thu chi tiết.
4. Tích chọn khoản cần đóng và Thanh toán.",,,active
dich_vu__ans_300,Không tìm thấy thông tin học sinh?,"Quý khách vui lòng kiểm tra chính xác Mã học sinh. Lưu ý: Mã học sinh trên VnEdu khác với mã số học sinh nội bộ của trường. Nếu không rõ, phụ huynh vui lòng liên hệ GVCN để lấy Mã học sinh chính xác.",,,active
dich_vu__ans_301,Biên lai đóng học phí lấy ở đâu?,"Sau khi giao dịch thành công, Quý khách có thể xem và tải biên lai điện tử trong phần 'Lịch sử giao dịch'. Biên lai này có giá trị xác nhận đã hoàn thành nghĩa vụ đóng phí với nhà trường.",,,active
dich_vu__ans_302,Có thể đóng hộ học phí cho người khác không?,Có. Quý khách chỉ cần có Mã học sinh/Mã sinh viên chính xác là có thể thanh toán hộ học phí cho bất kỳ ai.,,,active
dich_vu__ans_303,Hướng dẫn đóng học phí VnEdu,"1. Chọn 'Học phí VnEdu'.
2. Nhập Mã học sinh hoặc Số hồ sơ (do nhà trường cung cấp).
3. Hệ thống hiển thị các khoản thu chi tiết.
4. Tích chọn khoản cần đóng và Thanh toán.",,,active
dich_vu__ans_304,Không tìm thấy thông tin học sinh?,"Quý khách vui lòng kiểm tra chính xác Mã học sinh. Lưu ý: Mã học sinh trên VnEdu khác với mã số học sinh nội bộ của trường. Nếu không rõ, phụ huynh vui lòng liên hệ GVCN để lấy Mã học sinh chính xác.",,,active
dich_vu__ans_305,Biên lai đóng học phí lấy ở đâu?,"Sau khi giao dịch thành công, Quý khách có thể xem và tải biên lai điện tử trong phần 'Lịch sử giao dịch'. Biên lai này có giá trị xác nhận đã hoàn thành nghĩa vụ đóng phí với nhà trường.",,,active
dich_vu__ans_306,Có thể đóng hộ học phí cho người khác không?,Có. Quý khách chỉ cần có Mã học sinh/Mã sinh viên chính xác là có thể thanh toán hộ học phí cho bất kỳ ai.,,,active
dich_vu__ans_307,Hướng dẫn sử dụng dịch vụ Truyền hình K+,"Để sử dụng dịch vụ Truyền hình K+, Quý khách truy cập vào ứng dụng VNPT Money, tìm kiếm từ khóa 'Truyền hình K+' tại thanh tìm kiếm. Sau đó làm theo các bước hướng dẫn trên màn hình để thực hiện giao dịch.",,,active
dich_vu__ans_308,Kiểm tra lịch sử giao dịch Truyền hình K+,"Quý khách có thể xem lại chi tiết các giao dịch Truyền hình K+ đã thực hiện bằng cách vào mục 'Lịch sử' tại màn hình chính, sử dụng bộ lọc thời gian để tìm kiếm nhanh chóng.",,,active
dich_vu__ans_309,Lỗi thanh toán Truyền hình K+ bị treo,"Trong trường hợp thanh toán Truyền hình K+ bị trừ tiền nhưng báo lỗi, Quý khách vui lòng không thực hiện lại ngay lập tức để tránh bị trừ tiền 2 lần. Hãy chờ khoảng 15 phút hoặc liên hệ 18001091 để kiểm tra trạng thái.",,,active
dich_vu__ans_310,Dịch vụ Truyền hình K+ hỗ trợ nguồn tiền nào?,"Dịch vụ Truyền hình K+ trên VNPT Money thường hỗ trợ thanh toán qua Ví điện tử, Mobile Money và Tài khoản ngân hàng liên kết. Tùy vào chính sách từng thời điểm, một số nguồn tiền có thể bị giới hạn, Quý khách vui lòng kiểm tra tại màn hình thanh toán.",,,active
dich_vu__ans_311,Hướng dẫn sử dụng dịch vụ VTVcab,"Để sử dụng dịch vụ VTVcab, Quý khách truy cập vào ứng dụng VNPT Money, tìm kiếm từ khóa 'VTVcab' tại thanh tìm kiếm. Sau đó làm theo các bước hướng dẫn trên màn hình để thực hiện giao dịch.",,,active
dich_vu__ans_312,Kiểm tra lịch sử giao dịch VTVcab,"Quý khách có thể xem lại chi tiết các giao dịch VTVcab đã thực hiện bằng cách vào mục 'Lịch sử' tại màn hình chính, sử dụng bộ lọc thời gian để tìm kiếm nhanh chóng.",,,active
dich_vu__ans_313,Lỗi thanh toán VTVcab bị treo,"Trong trường hợp thanh toán VTVcab bị trừ tiền nhưng báo lỗi, Quý khách vui lòng không thực hiện lại ngay lập tức để tránh bị trừ tiền 2 lần. Hãy chờ khoảng 15 phút hoặc liên hệ 18001091 để kiểm tra trạng thái.",,,active
dich_vu__ans_314,Dịch vụ VTVcab hỗ trợ nguồn tiền nào?,"Dịch vụ VTVcab trên VNPT Money thường hỗ trợ thanh toán qua Ví điện tử, Mobile Money và Tài khoản ngân hàng liên kết. Tùy vào chính sách từng thời điểm, một số nguồn tiền có thể bị giới hạn, Quý khách vui lòng kiểm tra tại màn hình thanh toán.",,,active
dich_vu__ans_315,Hướng dẫn sử dụng dịch vụ MyTV,"Để sử dụng dịch vụ MyTV, Quý khách truy cập vào ứng dụng VNPT Money, tìm kiếm từ khóa 'MyTV' tại thanh tìm kiếm. Sau đó làm theo các bước hướng dẫn trên màn hình để thực hiện giao dịch.",,,active
dich_vu__ans_316,Kiểm tra lịch sử giao dịch MyTV,"Quý khách có thể xem lại chi tiết các giao dịch MyTV đã thực hiện bằng cách vào mục 'Lịch sử' tại màn hình chính, sử dụng bộ lọc thời gian để tìm kiếm nhanh chóng.",,,active
dich_vu__ans_317,Lỗi thanh toán MyTV bị treo,"Trong trường hợp thanh toán MyTV bị trừ tiền nhưng báo lỗi, Quý khách vui lòng không thực hiện lại ngay lập tức để tránh bị trừ tiền 2 lần. Hãy chờ khoảng 15 phút hoặc liên hệ 18001091 để kiểm tra trạng thái.",,,active
dich_vu__ans_318,Dịch vụ MyTV hỗ trợ nguồn tiền nào?,"Dịch vụ MyTV trên VNPT Money thường hỗ trợ thanh toán qua Ví điện tử, Mobile Money và Tài khoản ngân hàng liên kết. Tùy vào chính sách từng thời điểm, một số nguồn tiền có thể bị giới hạn, Quý khách vui lòng kiểm tra tại màn hình thanh toán.",,,active
dich_vu__ans_319,Hướng dẫn sử dụng dịch vụ Siêu Tích Lũy,"Để sử dụng dịch vụ Siêu Tích Lũy, Quý khách truy cập vào ứng dụng VNPT Money, tìm kiếm từ khóa 'Siêu Tích Lũy' tại thanh tìm kiếm. Sau đó làm theo các bước hướng dẫn trên màn hình để thực hiện giao dịch.",,,active
dich_vu__ans_320,Kiểm tra lịch sử giao dịch Siêu Tích Lũy,"Quý khách có thể xem lại chi tiết các giao dịch Siêu Tích Lũy đã thực hiện bằng cách vào mục 'Lịch sử' tại màn hình chính, sử dụng bộ lọc thời gian để tìm kiếm nhanh chóng.",,,active
dich_vu__ans_321,Lỗi thanh toán Siêu Tích Lũy bị treo,"Trong trường hợp thanh toán Siêu Tích Lũy bị trừ tiền nhưng báo lỗi, Quý khách vui lòng không thực hiện lại ngay lập tức để tránh bị trừ tiền 2 lần. Hãy chờ khoảng 15 phút hoặc liên hệ 18001091 để kiểm tra trạng thái.",,,active
dich_vu__ans_322,Dịch vụ Siêu Tích Lũy hỗ trợ nguồn tiền nào?,"Dịch vụ Siêu Tích Lũy trên VNPT Money thường hỗ trợ thanh toán qua Ví điện tử, Mobile Money và Tài khoản ngân hàng liên kết. Tùy vào chính sách từng thời điểm, một số nguồn tiền có thể bị giới hạn, Quý khách vui lòng kiểm tra tại màn hình thanh toán.",,,active
dich_vu__ans_323,Mua bảo hiểm trên VNPT Money có được nhận hợp đồng giấy không?,Các sản phẩm bảo hiểm trên VNPT Money là bảo hiểm điện tử (e-Policy). Giấy chứng nhận bảo hiểm được gửi qua email và có giá trị pháp lý tương đương bản giấy. Quý khách có thể yêu cầu gửi bản cứng tùy theo quy định của từng nhà bảo hiểm.,,,active
dich_vu__ans_324,Quy trình bồi thường bảo hiểm,"Khi có sự kiện bảo hiểm xảy ra, Quý khách vui lòng liên hệ hotline của công ty bảo hiểm (được ghi trong Giấy chứng nhận) hoặc thực hiện yêu cầu bồi thường online ngay trên ứng dụng (đối với một số sản phẩm hỗ trợ).",,,active
dich_vu__ans_325,Cách tra cứu hợp đồng bảo hiểm đã mua,"Quý khách vào mục 'Tài chính - Bảo hiểm' > chọn 'Bảo hiểm của tôi' để xem lại toàn bộ các hợp đồng hiệu lực, lịch sử đóng phí và quyền lợi bảo hiểm.",,,active
dich_vu__ans_326,Thanh toán phí bảo hiểm định kỳ,"VNPT Money hỗ trợ thanh toán phí tái tục cho Manulife, Prudential, v.v. Quý khách chỉ cần nhập Số hợp đồng bảo hiểm để tra cứu kỳ phí cần đóng.",,,active
dich_vu__ans_327,Hướng dẫn thanh toán khoản vay tiêu dùng,"1. Chọn đơn vị tài chính (FE Credit, Home Credit, Shinhan...).
2. Nhập Số hợp đồng vay hoặc Số CMND/CCCD.
3. Nhập số tiền muốn thanh toán (một số đơn vị yêu cầu thanh toán đúng số tiền tối thiểu).
4. Xác nhận giao dịch.",,,active
dich_vu__ans_328,Thanh toán vay bao lâu thì được gạch nợ?,"Đối với thanh toán vay/tín dụng, thời gian gạch nợ phụ thuộc vào đối tác tài chính, thường từ 1-3 ngày làm việc (trừ T7, CN). Quý khách nên thanh toán trước ngày đáo hạn ít nhất 2 ngày để tránh bị tính phạt chậm trả.",,,active
dich_vu__ans_329,Nhập sai số hợp đồng vay có lấy lại tiền được không?,"Việc nhập sai số hợp đồng có thể dẫn đến thanh toán cho người khác. Quý khách cần liên hệ ngay tổng đài 18001091 để báo cáo tra soát, tuy nhiên khả năng hoàn tiền phụ thuộc vào sự hợp tác của đơn vị tài chính và người thụ hưởng nhầm.",,,active
dich_vu__ans_330,Phí thanh toán vay tiêu dùng,Một số đối tác tài chính có thể thu phí thu hộ. Mức phí này (nếu có) sẽ được hiển thị rõ ràng trên màn hình xác nhận thanh toán trước khi Quý khách nhập mật khẩu.,,,active
dich_vu__ans_331,Hướng dẫn sử dụng dịch vụ Mirae Asset,"Để sử dụng dịch vụ Mirae Asset, Quý khách truy cập vào ứng dụng VNPT Money, tìm kiếm từ khóa 'Mirae Asset' tại thanh tìm kiếm. Sau đó làm theo các bước hướng dẫn trên màn hình để thực hiện giao dịch.",,,active
dich_vu__ans_332,Kiểm tra lịch sử giao dịch Mirae Asset,"Quý khách có thể xem lại chi tiết các giao dịch Mirae Asset đã thực hiện bằng cách vào mục 'Lịch sử' tại màn hình chính, sử dụng bộ lọc thời gian để tìm kiếm nhanh chóng.",,,active
dich_vu__ans_333,Lỗi thanh toán Mirae Asset bị treo,"Trong trường hợp thanh toán Mirae Asset bị trừ tiền nhưng báo lỗi, Quý khách vui lòng không thực hiện lại ngay lập tức để tránh bị trừ tiền 2 lần. Hãy chờ khoảng 15 phút hoặc liên hệ 18001091 để kiểm tra trạng thái.",,,active
dich_vu__ans_334,Dịch vụ Mirae Asset hỗ trợ nguồn tiền nào?,"Dịch vụ Mirae Asset trên VNPT Money thường hỗ trợ thanh toán qua Ví điện tử, Mobile Money và Tài khoản ngân hàng liên kết. Tùy vào chính sách từng thời điểm, một số nguồn tiền có thể bị giới hạn, Quý khách vui lòng kiểm tra tại màn hình thanh toán.",,,active
dich_vu__ans_335,Mua bảo hiểm trên VNPT Money có được nhận hợp đồng giấy không?,Các sản phẩm bảo hiểm trên VNPT Money là bảo hiểm điện tử (e-Policy). Giấy chứng nhận bảo hiểm được gửi qua email và có giá trị pháp lý tương đương bản giấy. Quý khách có thể yêu cầu gửi bản cứng tùy theo quy định của từng nhà bảo hiểm.,,,active
dich_vu__ans_336,Quy trình bồi thường bảo hiểm,"Khi có sự kiện bảo hiểm xảy ra, Quý khách vui lòng liên hệ hotline của công ty bảo hiểm (được ghi trong Giấy chứng nhận) hoặc thực hiện yêu cầu bồi thường online ngay trên ứng dụng (đối với một số sản phẩm hỗ trợ).",,,active
dich_vu__ans_337,Cách tra cứu hợp đồng bảo hiểm đã mua,"Quý khách vào mục 'Tài chính - Bảo hiểm' > chọn 'Bảo hiểm của tôi' để xem lại toàn bộ các hợp đồng hiệu lực, lịch sử đóng phí và quyền lợi bảo hiểm.",,,active
dich_vu__ans_338,Thanh toán phí bảo hiểm định kỳ,"VNPT Money hỗ trợ thanh toán phí tái tục cho Manulife, Prudential, v.v. Quý khách chỉ cần nhập Số hợp đồng bảo hiểm để tra cứu kỳ phí cần đóng.",,,active
dich_vu__ans_339,Hướng dẫn thanh toán khoản vay tiêu dùng,"1. Chọn đơn vị tài chính (FE Credit, Home Credit, Shinhan...).
2. Nhập Số hợp đồng vay hoặc Số CMND/CCCD.
3. Nhập số tiền muốn thanh toán (một số đơn vị yêu cầu thanh toán đúng số tiền tối thiểu).
4. Xác nhận giao dịch.",,,active
dich_vu__ans_340,Thanh toán vay bao lâu thì được gạch nợ?,"Đối với thanh toán vay/tín dụng, thời gian gạch nợ phụ thuộc vào đối tác tài chính, thường từ 1-3 ngày làm việc (trừ T7, CN). Quý khách nên thanh toán trước ngày đáo hạn ít nhất 2 ngày để tránh bị tính phạt chậm trả.",,,active
dich_vu__ans_341,Nhập sai số hợp đồng vay có lấy lại tiền được không?,"Việc nhập sai số hợp đồng có thể dẫn đến thanh toán cho người khác. Quý khách cần liên hệ ngay tổng đài 18001091 để báo cáo tra soát, tuy nhiên khả năng hoàn tiền phụ thuộc vào sự hợp tác của đơn vị tài chính và người thụ hưởng nhầm.",,,active
dich_vu__ans_342,Phí thanh toán vay tiêu dùng,Một số đối tác tài chính có thể thu phí thu hộ. Mức phí này (nếu có) sẽ được hiển thị rõ ràng trên màn hình xác nhận thanh toán trước khi Quý khách nhập mật khẩu.,,,active
dich_vu__ans_343,Hướng dẫn thanh toán khoản vay tiêu dùng,"1. Chọn đơn vị tài chính (FE Credit, Home Credit, Shinhan...).
2. Nhập Số hợp đồng vay hoặc Số CMND/CCCD.
3. Nhập số tiền muốn thanh toán (một số đơn vị yêu cầu thanh toán đúng số tiền tối thiểu).
4. Xác nhận giao dịch.",,,active
dich_vu__ans_344,Thanh toán vay bao lâu thì được gạch nợ?,"Đối với thanh toán vay/tín dụng, thời gian gạch nợ phụ thuộc vào đối tác tài chính, thường từ 1-3 ngày làm việc (trừ thứ 7, chủ nhật). Quý khách nên thanh toán trước ngày đáo hạn ít nhất 2 ngày để tránh bị tính phạt chậm trả.",,,active
dich_vu__ans_345,Nhập sai số hợp đồng vay có lấy lại tiền được không?,"Việc nhập sai số hợp đồng có thể dẫn đến thanh toán cho người khác. Quý khách cần liên hệ ngay tổng đài 18001091 để báo cáo tra soát, tuy nhiên khả năng hoàn tiền phụ thuộc vào sự hợp tác của đơn vị tài chính và người thụ hưởng nhầm.",,,active
dich_vu__ans_346,Phí thanh toán vay tiêu dùng,Một số đối tác tài chính có thể thu phí thu hộ. Mức phí này (nếu có) sẽ được hiển thị rõ ràng trên màn hình xác nhận thanh toán trước khi Quý khách nhập mật khẩu.,,,active
dich_vu__ans_347,Hướng dẫn sử dụng dịch vụ AEON Finance,"Để sử dụng dịch vụ AEON Finance, Quý khách truy cập vào ứng dụng VNPT Money, tìm kiếm từ khóa 'AEON Finance' tại thanh tìm kiếm. Sau đó làm theo các bước hướng dẫn trên màn hình để thực hiện giao dịch.",,,active
dich_vu__ans_348,Kiểm tra lịch sử giao dịch AEON Finance,"Quý khách có thể xem lại chi tiết các giao dịch AEON Finance đã thực hiện bằng cách vào mục 'Lịch sử' tại màn hình chính, sử dụng bộ lọc thời gian để tìm kiếm nhanh chóng.",,,active
dich_vu__ans_349,Lỗi thanh toán AEON Finance bị treo,"Trong trường hợp thanh toán AEON Finance bị trừ tiền nhưng báo lỗi, Quý khách vui lòng không thực hiện lại ngay lập tức để tránh bị trừ tiền 2 lần. Hãy chờ khoảng 15 phút hoặc liên hệ 18001091 để kiểm tra trạng thái.",,,active
dich_vu__ans_350,Dịch vụ AEON Finance hỗ trợ nguồn tiền nào?,"Dịch vụ AEON Finance trên VNPT Money thường hỗ trợ thanh toán qua Ví điện tử, Mobile Money và Tài khoản ngân hàng liên kết. Tùy vào chính sách từng thời điểm, một số nguồn tiền có thể bị giới hạn, Quý khách vui lòng kiểm tra tại màn hình thanh toán.",,,active
dich_vu__ans_351,Hướng dẫn sử dụng dịch vụ Tiết kiệm Online,"Để sử dụng dịch vụ Tiết kiệm Online, Quý khách truy cập vào ứng dụng VNPT Money, tìm kiếm từ khóa 'Tiết kiệm Online' tại thanh tìm kiếm. Sau đó làm theo các bước hướng dẫn trên màn hình để thực hiện giao dịch.",,,active
dich_vu__ans_352,Kiểm tra lịch sử giao dịch Tiết kiệm Online,"Quý khách có thể xem lại chi tiết các giao dịch Tiết kiệm Online đã thực hiện bằng cách vào mục 'Lịch sử' tại màn hình chính, sử dụng bộ lọc thời gian để tìm kiếm nhanh chóng.",,,active
dich_vu__ans_353,Lỗi thanh toán Tiết kiệm Online bị treo,"Trong trường hợp thanh toán Tiết kiệm Online bị trừ tiền nhưng báo lỗi, Quý khách vui lòng không thực hiện lại ngay lập tức để tránh bị trừ tiền 2 lần. Hãy chờ khoảng 15 phút hoặc liên hệ 18001091 để kiểm tra trạng thái.",,,active
dich_vu__ans_354,Dịch vụ Tiết kiệm Online hỗ trợ nguồn tiền nào?,"Dịch vụ Tiết kiệm Online trên VNPT Money thường hỗ trợ thanh toán qua Ví điện tử, Mobile Money và Tài khoản ngân hàng liên kết. Tùy vào chính sách từng thời điểm, một số nguồn tiền có thể bị giới hạn, Quý khách vui lòng kiểm tra tại màn hình thanh toán.",,,active
dich_vu__ans_355,Mua bảo hiểm trên VNPT Money có được nhận hợp đồng giấy không?,Các sản phẩm bảo hiểm trên VNPT Money là bảo hiểm điện tử (e-Policy). Giấy chứng nhận bảo hiểm được gửi qua email và có giá trị pháp lý tương đương bản giấy. Quý khách có thể yêu cầu gửi bản cứng tùy theo quy định của từng nhà bảo hiểm.,,,active
dich_vu__ans_356,Quy trình bồi thường bảo hiểm,"Khi có sự kiện bảo hiểm xảy ra, Quý khách vui lòng liên hệ hotline của công ty bảo hiểm (được ghi trong Giấy chứng nhận) hoặc thực hiện yêu cầu bồi thường online ngay trên ứng dụng (đối với một số sản phẩm hỗ trợ).",,,active
dich_vu__ans_357,Cách tra cứu hợp đồng bảo hiểm đã mua,"Quý khách vào mục 'Tài chính - Bảo hiểm' > chọn 'Bảo hiểm của tôi' để xem lại toàn bộ các hợp đồng hiệu lực, lịch sử đóng phí và quyền lợi bảo hiểm.",,,active
dich_vu__ans_358,Thanh toán phí bảo hiểm định kỳ,"VNPT Money hỗ trợ thanh toán phí tái tục cho Manulife, Prudential, v.v. Quý khách chỉ cần nhập Số hợp đồng bảo hiểm để tra cứu kỳ phí cần đóng.",,,active
dich_vu__ans_359,Hướng dẫn sử dụng dịch vụ Manulife,"Để sử dụng dịch vụ Manulife, Quý khách truy cập vào ứng dụng VNPT Money, tìm kiếm từ khóa 'Manulife' tại thanh tìm kiếm. Sau đó làm theo các bước hướng dẫn trên màn hình để thực hiện giao dịch.",,,active
dich_vu__ans_360,Kiểm tra lịch sử giao dịch Manulife,"Quý khách có thể xem lại chi tiết các giao dịch Manulife đã thực hiện bằng cách vào mục 'Lịch sử' tại màn hình chính, sử dụng bộ lọc thời gian để tìm kiếm nhanh chóng.",,,active
dich_vu__ans_361,Lỗi thanh toán Manulife bị treo,"Trong trường hợp thanh toán Manulife bị trừ tiền nhưng báo lỗi, Quý khách vui lòng không thực hiện lại ngay lập tức để tránh bị trừ tiền 2 lần. Hãy chờ khoảng 15 phút hoặc liên hệ 18001091 để kiểm tra trạng thái.",,,active
dich_vu__ans_362,Dịch vụ Manulife hỗ trợ nguồn tiền nào?,"Dịch vụ Manulife trên VNPT Money thường hỗ trợ thanh toán qua Ví điện tử, Mobile Money và Tài khoản ngân hàng liên kết. Tùy vào chính sách từng thời điểm, một số nguồn tiền có thể bị giới hạn, Quý khách vui lòng kiểm tra tại màn hình thanh toán.",,,active
dich_vu__ans_363,Hướng dẫn sử dụng dịch vụ Cổng dịch vụ công,"Để sử dụng dịch vụ Cổng dịch vụ công, Quý khách truy cập vào ứng dụng VNPT Money, tìm kiếm từ khóa 'Cổng dịch vụ công' tại thanh tìm kiếm. Sau đó làm theo các bước hướng dẫn trên màn hình để thực hiện giao dịch.",,,active
dich_vu__ans_364,Kiểm tra lịch sử giao dịch Cổng dịch vụ công,"Quý khách có thể xem lại chi tiết các giao dịch Cổng dịch vụ công đã thực hiện bằng cách vào mục 'Lịch sử' tại màn hình chính, sử dụng bộ lọc thời gian để tìm kiếm nhanh chóng.",,,active
dich_vu__ans_365,Lỗi thanh toán Cổng dịch vụ công bị treo,"Trong trường hợp thanh toán Cổng dịch vụ công bị trừ tiền nhưng báo lỗi, Quý khách vui lòng không thực hiện lại ngay lập tức để tránh bị trừ tiền 2 lần. Hãy chờ khoảng 15 phút hoặc liên hệ 18001091 để kiểm tra trạng thái.",,,active
dich_vu__ans_366,Dịch vụ Cổng dịch vụ công hỗ trợ nguồn tiền nào?,"Dịch vụ Cổng dịch vụ công trên VNPT Money thường hỗ trợ thanh toán qua Ví điện tử, Mobile Money và Tài khoản ngân hàng liên kết. Tùy vào chính sách từng thời điểm, một số nguồn tiền có thể bị giới hạn, Quý khách vui lòng kiểm tra tại màn hình thanh toán.",,,active
dich_vu__ans_367,"Hướng dẫn sử dụng dịch vụ Đóng BHYT, BHXH","Để sử dụng dịch vụ Đóng BHYT, BHXH, Quý khách truy cập vào ứng dụng VNPT Money, tìm kiếm từ khóa 'Đóng BHYT, BHXH' tại thanh tìm kiếm. Sau đó làm theo các bước hướng dẫn trên màn hình để thực hiện giao dịch.",,,active
dich_vu__ans_368,"Kiểm tra lịch sử giao dịch Đóng BHYT, BHXH","Quý khách có thể xem lại chi tiết các giao dịch Đóng BHYT, BHXH đã thực hiện bằng cách vào mục 'Lịch sử' tại màn hình chính, sử dụng bộ lọc thời gian để tìm kiếm nhanh chóng.",,,active
dich_vu__ans_369,"Lỗi thanh toán Đóng BHYT, BHXH bị treo","Trong trường hợp thanh toán Đóng BHYT, BHXH bị trừ tiền nhưng báo lỗi, Quý khách vui lòng không thực hiện lại ngay lập tức để tránh bị trừ tiền 2 lần. Hãy chờ khoảng 15 phút hoặc liên hệ 18001091 để kiểm tra trạng thái.",,,active
dich_vu__ans_370,"Dịch vụ Đóng BHYT, BHXH hỗ trợ nguồn tiền nào?","Dịch vụ Đóng BHYT, BHXH trên VNPT Money thường hỗ trợ thanh toán qua Ví điện tử, Mobile Money và Tài khoản ngân hàng liên kết. Tùy vào chính sách từng thời điểm, một số nguồn tiền có thể bị giới hạn, Quý khách vui lòng kiểm tra tại màn hình thanh toán.",,,active
dich_vu__ans_371,Hướng dẫn sử dụng dịch vụ Nộp thuế - lệ phí trước bạ,"Để sử dụng dịch vụ Nộp thuế - lệ phí trước bạ, Quý khách truy cập vào ứng dụng VNPT Money, tìm kiếm từ khóa 'Nộp thuế - lệ phí trước bạ' tại thanh tìm kiếm. Sau đó làm theo các bước hướng dẫn trên màn hình để thực hiện giao dịch.",,,active
